"year","month","ssh","site","id"
1990,3,-0.029,"SanDiego","1990_3"
1990,4,0.035,"SanDiego","1990_4"
1990,5,-0.017,"SanDiego","1990_5"
1990,6,0.017,"SanDiego","1990_6"
1990,7,0.014,"SanDiego","1990_7"
1990,8,-0.003,"SanDiego","1990_8"
1990,9,0.022,"SanDiego","1990_9"
1990,10,0.029,"SanDiego","1990_10"
1990,11,0.034,"SanDiego","1990_11"
1990,12,0.011,"SanDiego","1990_12"
1991,1,0.015,"SanDiego","1991_1"
1991,2,0.038,"SanDiego","1991_2"
1991,3,0.005,"SanDiego","1991_3"
1991,4,-0.039,"SanDiego","1991_4"
1991,5,-0.025,"SanDiego","1991_5"
1991,6,-0.012,"SanDiego","1991_6"
1991,7,-0.006,"SanDiego","1991_7"
1991,8,-0.026,"SanDiego","1991_8"
1991,9,-0.005,"SanDiego","1991_9"
1991,10,0.042,"SanDiego","1991_10"
1991,11,0.06,"SanDiego","1991_11"
1991,12,0.045,"SanDiego","1991_12"
1992,1,0.102,"SanDiego","1992_1"
1992,2,0.122,"SanDiego","1992_2"
1992,3,0.159,"SanDiego","1992_3"
1992,4,0.081,"SanDiego","1992_4"
1992,5,0.058,"SanDiego","1992_5"
1992,6,-0.008,"SanDiego","1992_6"
1992,7,0.033,"SanDiego","1992_7"
1992,8,0.039,"SanDiego","1992_8"
1992,9,0.027,"SanDiego","1992_9"
1992,10,0.055,"SanDiego","1992_10"
1992,11,0.055,"SanDiego","1992_11"
1992,12,0.012,"SanDiego","1992_12"
1993,1,0.096,"SanDiego","1993_1"
1993,2,0.08,"SanDiego","1993_2"
1993,3,0.05,"SanDiego","1993_3"
1993,4,0.021,"SanDiego","1993_4"
1993,5,0.05,"SanDiego","1993_5"
1993,6,0.045,"SanDiego","1993_6"
1993,7,0.053,"SanDiego","1993_7"
1993,8,-0.001,"SanDiego","1993_8"
1993,9,0.019,"SanDiego","1993_9"
1993,10,0.029,"SanDiego","1993_10"
1993,11,0.01,"SanDiego","1993_11"
1993,12,-0.009,"SanDiego","1993_12"
1994,1,0.011,"SanDiego","1994_1"
1994,2,-0.02,"SanDiego","1994_2"
1994,3,0.002,"SanDiego","1994_3"
1994,4,-0.045,"SanDiego","1994_4"
1994,5,-0.017,"SanDiego","1994_5"
1994,6,0.007,"SanDiego","1994_6"
1994,7,0.002,"SanDiego","1994_7"
1994,8,0.025,"SanDiego","1994_8"
1994,9,0.001,"SanDiego","1994_9"
1994,10,0.009,"SanDiego","1994_10"
1994,11,-0.021,"SanDiego","1994_11"
1994,12,0.002,"SanDiego","1994_12"
1995,1,0.008,"SanDiego","1995_1"
1995,2,0.038,"SanDiego","1995_2"
1995,3,0.033,"SanDiego","1995_3"
1995,4,-0.04,"SanDiego","1995_4"
1995,5,-0.03,"SanDiego","1995_5"
1995,6,-0.012,"SanDiego","1995_6"
1995,7,-0.019,"SanDiego","1995_7"
1995,8,0.036,"SanDiego","1995_8"
1995,9,0.004,"SanDiego","1995_9"
1995,10,-0.022,"SanDiego","1995_10"
1995,11,-0.036,"SanDiego","1995_11"
1995,12,-0.028,"SanDiego","1995_12"
1996,1,-0.067,"SanDiego","1996_1"
1996,2,-0.021,"SanDiego","1996_2"
1996,3,-0.032,"SanDiego","1996_3"
1996,4,-0.036,"SanDiego","1996_4"
1996,5,0.011,"SanDiego","1996_5"
1996,6,-0.024,"SanDiego","1996_6"
1996,7,-0.032,"SanDiego","1996_7"
1996,8,-0.004,"SanDiego","1996_8"
1996,9,-0.01,"SanDiego","1996_9"
1996,10,-0.017,"SanDiego","1996_10"
1996,11,-0.056,"SanDiego","1996_11"
1996,12,-0.052,"SanDiego","1996_12"
1997,1,-0.051,"SanDiego","1997_1"
1997,2,-0.045,"SanDiego","1997_2"
1997,3,0.021,"SanDiego","1997_3"
1997,4,-0.005,"SanDiego","1997_4"
1997,5,0.08,"SanDiego","1997_5"
1997,6,0.064,"SanDiego","1997_6"
1997,7,0.024,"SanDiego","1997_7"
1997,8,0.087,"SanDiego","1997_8"
1997,9,0.103,"SanDiego","1997_9"
1997,10,0.154,"SanDiego","1997_10"
1997,11,0.173,"SanDiego","1997_11"
1997,12,0.158,"SanDiego","1997_12"
1998,1,0.113,"SanDiego","1998_1"
1998,2,0.055,"SanDiego","1998_2"
1998,3,0.065,"SanDiego","1998_3"
1998,4,-0.021,"SanDiego","1998_4"
1998,5,-0.003,"SanDiego","1998_5"
1998,6,-0.014,"SanDiego","1998_6"
1998,7,0.025,"SanDiego","1998_7"
1998,8,0.029,"SanDiego","1998_8"
1998,9,-0.001,"SanDiego","1998_9"
1998,10,-0.045,"SanDiego","1998_10"
1998,11,-0.045,"SanDiego","1998_11"
1998,12,-0.119,"SanDiego","1998_12"
1999,1,-0.071,"SanDiego","1999_1"
1999,2,-0.112,"SanDiego","1999_2"
1999,3,-0.063,"SanDiego","1999_3"
1999,4,-0.034,"SanDiego","1999_4"
1999,5,-0.011,"SanDiego","1999_5"
1999,6,-0.017,"SanDiego","1999_6"
1999,7,-0.03,"SanDiego","1999_7"
1999,8,-0.06,"SanDiego","1999_8"
1999,9,-0.092,"SanDiego","1999_9"
1999,10,-0.088,"SanDiego","1999_10"
1999,11,-0.121,"SanDiego","1999_11"
1999,12,-0.107,"SanDiego","1999_12"
2000,1,-0.096,"SanDiego","2000_1"
2000,2,-0.087,"SanDiego","2000_2"
2000,3,-0.047,"SanDiego","2000_3"
2000,4,-0.061,"SanDiego","2000_4"
2000,5,-0.026,"SanDiego","2000_5"
2000,6,0.005,"SanDiego","2000_6"
2000,7,-0.024,"SanDiego","2000_7"
2000,8,-0.032,"SanDiego","2000_8"
2000,9,-0.038,"SanDiego","2000_9"
2000,10,-0.06,"SanDiego","2000_10"
2000,11,-0.08,"SanDiego","2000_11"
2000,12,-0.108,"SanDiego","2000_12"
2001,1,-0.082,"SanDiego","2001_1"
2001,2,-0.064,"SanDiego","2001_2"
2001,3,-0.025,"SanDiego","2001_3"
2001,4,-0.076,"SanDiego","2001_4"
2001,5,0.011,"SanDiego","2001_5"
2001,6,-0.027,"SanDiego","2001_6"
2001,7,-0.045,"SanDiego","2001_7"
2001,8,-0.057,"SanDiego","2001_8"
2001,9,-0.051,"SanDiego","2001_9"
2001,10,-0.062,"SanDiego","2001_10"
2001,11,-0.059,"SanDiego","2001_11"
2001,12,-0.08,"SanDiego","2001_12"
2002,1,-0.077,"SanDiego","2002_1"
2002,2,-0.067,"SanDiego","2002_2"
2002,3,-0.06,"SanDiego","2002_3"
2002,4,-0.059,"SanDiego","2002_4"
2002,5,-0.068,"SanDiego","2002_5"
2002,6,-0.047,"SanDiego","2002_6"
2002,7,-0.031,"SanDiego","2002_7"
2002,8,-0.057,"SanDiego","2002_8"
2002,9,-0.008,"SanDiego","2002_9"
2002,10,-0.047,"SanDiego","2002_10"
2002,11,0.023,"SanDiego","2002_11"
2002,12,0.004,"SanDiego","2002_12"
2003,1,-0.029,"SanDiego","2003_1"
2003,2,0.046,"SanDiego","2003_2"
2003,3,-0.077,"SanDiego","2003_3"
2003,4,-0.043,"SanDiego","2003_4"
2003,5,-0.052,"SanDiego","2003_5"
2003,6,-0.028,"SanDiego","2003_6"
2003,7,-0.005,"SanDiego","2003_7"
2003,8,0.006,"SanDiego","2003_8"
2003,9,-0.021,"SanDiego","2003_9"
2003,10,0.057,"SanDiego","2003_10"
2003,11,-0.022,"SanDiego","2003_11"
2003,12,-0.018,"SanDiego","2003_12"
2004,1,-0.003,"SanDiego","2004_1"
2004,2,-0.042,"SanDiego","2004_2"
2004,3,0.025,"SanDiego","2004_3"
2004,4,-0.022,"SanDiego","2004_4"
2004,5,0.015,"SanDiego","2004_5"
2004,6,0.01,"SanDiego","2004_6"
2004,7,-0.037,"SanDiego","2004_7"
2004,8,-0.037,"SanDiego","2004_8"
2004,9,0.018,"SanDiego","2004_9"
2004,10,-0.005,"SanDiego","2004_10"
2004,11,-0.016,"SanDiego","2004_11"
2004,12,0.014,"SanDiego","2004_12"
2005,1,0.056,"SanDiego","2005_1"
2005,2,0.059,"SanDiego","2005_2"
2005,3,-0.03,"SanDiego","2005_3"
2005,4,0,"SanDiego","2005_4"
2005,5,0.002,"SanDiego","2005_5"
2005,6,-0.03,"SanDiego","2005_6"
2005,7,-0.006,"SanDiego","2005_7"
2005,8,-0.02,"SanDiego","2005_8"
2005,9,-0.057,"SanDiego","2005_9"
2005,10,-0.036,"SanDiego","2005_10"
2005,11,-0.045,"SanDiego","2005_11"
2005,12,-0.064,"SanDiego","2005_12"
2006,1,-0.084,"SanDiego","2006_1"
2006,2,-0.067,"SanDiego","2006_2"
2006,3,-0.066,"SanDiego","2006_3"
2006,4,-0.018,"SanDiego","2006_4"
2006,5,0.026,"SanDiego","2006_5"
2006,6,0.019,"SanDiego","2006_6"
2006,7,0.063,"SanDiego","2006_7"
2006,8,0.002,"SanDiego","2006_8"
2006,9,0.01,"SanDiego","2006_9"
2006,10,0.017,"SanDiego","2006_10"
2006,11,0.018,"SanDiego","2006_11"
2006,12,-0.013,"SanDiego","2006_12"
2007,1,-0.008,"SanDiego","2007_1"
2007,2,-0.071,"SanDiego","2007_2"
2007,3,-0.081,"SanDiego","2007_3"
2007,4,-0.034,"SanDiego","2007_4"
2007,5,-0.037,"SanDiego","2007_5"
2007,6,-0.047,"SanDiego","2007_6"
2007,7,-0.011,"SanDiego","2007_7"
2007,8,-0.02,"SanDiego","2007_8"
2007,9,-0.048,"SanDiego","2007_9"
2007,10,-0.091,"SanDiego","2007_10"
2007,11,-0.084,"SanDiego","2007_11"
2007,12,-0.079,"SanDiego","2007_12"
2008,1,-0.062,"SanDiego","2008_1"
2008,2,-0.06,"SanDiego","2008_2"
2008,3,-0.078,"SanDiego","2008_3"
2008,4,-0.061,"SanDiego","2008_4"
2008,5,-0.002,"SanDiego","2008_5"
2008,6,0.022,"SanDiego","2008_6"
2008,7,0.027,"SanDiego","2008_7"
2008,8,0.042,"SanDiego","2008_8"
2008,9,0.008,"SanDiego","2008_9"
2008,10,-0.021,"SanDiego","2008_10"
2008,11,-0.029,"SanDiego","2008_11"
2008,12,-0.037,"SanDiego","2008_12"
2009,1,-0.063,"SanDiego","2009_1"
2009,2,-0.057,"SanDiego","2009_2"
2009,3,-0.034,"SanDiego","2009_3"
2009,4,-0.031,"SanDiego","2009_4"
2009,5,0,"SanDiego","2009_5"
2009,6,0.003,"SanDiego","2009_6"
2009,7,-0.011,"SanDiego","2009_7"
2009,8,-0.014,"SanDiego","2009_8"
2009,9,0.005,"SanDiego","2009_9"
2009,10,0.058,"SanDiego","2009_10"
2009,11,0.012,"SanDiego","2009_11"
2009,12,0.077,"SanDiego","2009_12"
2010,1,0.079,"SanDiego","2010_1"
2010,2,0.064,"SanDiego","2010_2"
2010,3,-0.028,"SanDiego","2010_3"
2010,4,0.036,"SanDiego","2010_4"
2010,5,-0.05,"SanDiego","2010_5"
2010,6,-0.028,"SanDiego","2010_6"
2010,7,-0.065,"SanDiego","2010_7"
2010,8,-0.053,"SanDiego","2010_8"
2010,9,-0.06,"SanDiego","2010_9"
2010,10,-0.06,"SanDiego","2010_10"
2010,11,-0.056,"SanDiego","2010_11"
2010,12,-0.027,"SanDiego","2010_12"
2011,1,-0.018,"SanDiego","2011_1"
2011,2,-0.05,"SanDiego","2011_2"
2011,3,-0.051,"SanDiego","2011_3"
2011,4,0.011,"SanDiego","2011_4"
2011,5,0.016,"SanDiego","2011_5"
2011,6,0.005,"SanDiego","2011_6"
2011,7,0.023,"SanDiego","2011_7"
2011,8,-0.021,"SanDiego","2011_8"
2011,9,-0.046,"SanDiego","2011_9"
2011,10,-0.055,"SanDiego","2011_10"
2011,11,-0.051,"SanDiego","2011_11"
2011,12,-0.044,"SanDiego","2011_12"
2012,1,-0.031,"SanDiego","2012_1"
2012,2,-0.039,"SanDiego","2012_2"
2012,3,-0.036,"SanDiego","2012_3"
2012,4,-0.013,"SanDiego","2012_4"
2012,5,0.014,"SanDiego","2012_5"
2012,6,0.041,"SanDiego","2012_6"
2012,7,-0.02,"SanDiego","2012_7"
2012,8,0.046,"SanDiego","2012_8"
2012,9,0.034,"SanDiego","2012_9"
2012,10,0.025,"SanDiego","2012_10"
2012,11,-0.017,"SanDiego","2012_11"
2012,12,-0.016,"SanDiego","2012_12"
2013,1,-0.057,"SanDiego","2013_1"
2013,2,-0.055,"SanDiego","2013_2"
2013,3,-0.026,"SanDiego","2013_3"
2013,4,0.015,"SanDiego","2013_4"
2013,5,0.01,"SanDiego","2013_5"
2013,6,0.003,"SanDiego","2013_6"
2013,7,-0.004,"SanDiego","2013_7"
2013,8,-0.027,"SanDiego","2013_8"
2013,9,0.012,"SanDiego","2013_9"
2013,10,0.018,"SanDiego","2013_10"
2013,11,0.01,"SanDiego","2013_11"
2013,12,0.005,"SanDiego","2013_12"
2014,1,0.032,"SanDiego","2014_1"
2014,2,-0.016,"SanDiego","2014_2"
2014,3,0.028,"SanDiego","2014_3"
2014,4,0.059,"SanDiego","2014_4"
2014,5,0.09,"SanDiego","2014_5"
2014,6,0.07,"SanDiego","2014_6"
2014,7,0.056,"SanDiego","2014_7"
2014,8,0.034,"SanDiego","2014_8"
2014,9,0.106,"SanDiego","2014_9"
2014,10,0.12,"SanDiego","2014_10"
2014,11,0.046,"SanDiego","2014_11"
2014,12,0.102,"SanDiego","2014_12"
2015,1,0.061,"SanDiego","2015_1"
2015,2,0.042,"SanDiego","2015_2"
2015,3,0.077,"SanDiego","2015_3"
2015,4,0.072,"SanDiego","2015_4"
2015,5,0.07,"SanDiego","2015_5"
2015,6,0.077,"SanDiego","2015_6"
2015,7,0.089,"SanDiego","2015_7"
2015,8,0.069,"SanDiego","2015_8"
2015,9,0.171,"SanDiego","2015_9"
2015,10,0.187,"SanDiego","2015_10"
2015,11,0.147,"SanDiego","2015_11"
2015,12,0.124,"SanDiego","2015_12"
2016,1,0.05,"SanDiego","2016_1"
2016,2,0.077,"SanDiego","2016_2"
2016,3,0.053,"SanDiego","2016_3"
2016,4,0.023,"SanDiego","2016_4"
2016,5,0.011,"SanDiego","2016_5"
2016,6,0.035,"SanDiego","2016_6"
2016,7,0.034,"SanDiego","2016_7"
2016,8,0.045,"SanDiego","2016_8"
2016,9,0.026,"SanDiego","2016_9"
2016,10,0.006,"SanDiego","2016_10"
2016,11,0.026,"SanDiego","2016_11"
2016,12,0.009,"SanDiego","2016_12"
2017,1,0.037,"SanDiego","2017_1"
2017,2,0.032,"SanDiego","2017_2"
2017,3,0.034,"SanDiego","2017_3"
2017,4,0.036,"SanDiego","2017_4"
2017,5,0.05,"SanDiego","2017_5"
2017,6,0.066,"SanDiego","2017_6"
2017,7,0.051,"SanDiego","2017_7"
2017,8,0.047,"SanDiego","2017_8"
2017,9,0.021,"SanDiego","2017_9"
2017,10,0.053,"SanDiego","2017_10"
2017,11,0.019,"SanDiego","2017_11"
2017,12,0.035,"SanDiego","2017_12"
2018,1,0.028,"SanDiego","2018_1"
2018,2,0.047,"SanDiego","2018_2"
2018,3,0.014,"SanDiego","2018_3"
2018,4,-0.001,"SanDiego","2018_4"
2018,5,0.022,"SanDiego","2018_5"
2018,6,0.035,"SanDiego","2018_6"
2018,7,0.029,"SanDiego","2018_7"
2018,8,0.055,"SanDiego","2018_8"
2018,9,0.023,"SanDiego","2018_9"
2018,10,0.076,"SanDiego","2018_10"
2018,11,0.074,"SanDiego","2018_11"
2018,12,0.052,"SanDiego","2018_12"
2019,1,0.045,"SanDiego","2019_1"
2019,2,0.014,"SanDiego","2019_2"
2019,3,0.023,"SanDiego","2019_3"
2019,4,0.05,"SanDiego","2019_4"
2019,5,0.007,"SanDiego","2019_5"
2019,6,0.018,"SanDiego","2019_6"
2019,7,-0.006,"SanDiego","2019_7"
2019,8,-0.012,"SanDiego","2019_8"
2019,9,0.026,"SanDiego","2019_9"
2019,10,0.005,"SanDiego","2019_10"
2019,11,0.087,"SanDiego","2019_11"
2019,12,0.046,"SanDiego","2019_12"
2020,1,0.028,"SanDiego","2020_1"
2020,2,0.047,"SanDiego","2020_2"
2020,3,0.042,"SanDiego","2020_3"
2020,4,0.017,"SanDiego","2020_4"
2020,5,0.028,"SanDiego","2020_5"
2020,6,-0.004,"SanDiego","2020_6"
2020,7,-0.002,"SanDiego","2020_7"
2020,8,0.024,"SanDiego","2020_8"
2020,9,0.011,"SanDiego","2020_9"
2020,10,0.012,"SanDiego","2020_10"
2020,11,-0.034,"SanDiego","2020_11"
2020,12,-0.026,"SanDiego","2020_12"
2021,1,0.011,"SanDiego","2021_1"
2021,2,-0.033,"SanDiego","2021_2"
2021,3,-0.035,"SanDiego","2021_3"
2021,4,0.03,"SanDiego","2021_4"
2021,5,0.04,"SanDiego","2021_5"
2021,6,0.052,"SanDiego","2021_6"
2021,7,0.016,"SanDiego","2021_7"
2021,8,0.022,"SanDiego","2021_8"
2021,9,-0.014,"SanDiego","2021_9"
2021,10,-0.004,"SanDiego","2021_10"
2021,11,-0.033,"SanDiego","2021_11"
2021,12,0.004,"SanDiego","2021_12"
2022,1,0.009,"SanDiego","2022_1"
2022,2,-0.005,"SanDiego","2022_2"
2022,3,0.015,"SanDiego","2022_3"
2022,4,0.002,"SanDiego","2022_4"
2022,5,0.002,"SanDiego","2022_5"
2022,6,0.049,"SanDiego","2022_6"
2022,7,-0.01,"SanDiego","2022_7"
2022,8,0.013,"SanDiego","2022_8"
2022,9,0.039,"SanDiego","2022_9"
2022,10,0,"SanDiego","2022_10"
1854,7,0.028,"SanFrancisco","1854_7"
1854,8,0.045,"SanFrancisco","1854_8"
1854,9,0.055,"SanFrancisco","1854_9"
1854,10,0.069,"SanFrancisco","1854_10"
1854,11,0.088,"SanFrancisco","1854_11"
1854,12,0.105,"SanFrancisco","1854_12"
1855,1,0.121,"SanFrancisco","1855_1"
1855,2,0.149,"SanFrancisco","1855_2"
1855,3,0.212,"SanFrancisco","1855_3"
1855,4,0.253,"SanFrancisco","1855_4"
1855,5,0.154,"SanFrancisco","1855_5"
1855,6,0.029,"SanFrancisco","1855_6"
1855,7,0.002,"SanFrancisco","1855_7"
1855,8,0.089,"SanFrancisco","1855_8"
1855,9,0.044,"SanFrancisco","1855_9"
1855,10,0.076,"SanFrancisco","1855_10"
1855,11,-0.006,"SanFrancisco","1855_11"
1855,12,-0.086,"SanFrancisco","1855_12"
1856,1,0.045,"SanFrancisco","1856_1"
1856,2,-0.054,"SanFrancisco","1856_2"
1856,3,-0.027,"SanFrancisco","1856_3"
1856,4,0.072,"SanFrancisco","1856_4"
1856,5,0.045,"SanFrancisco","1856_5"
1856,6,-0.07,"SanFrancisco","1856_6"
1856,7,-0.006,"SanFrancisco","1856_7"
1856,8,-0.016,"SanFrancisco","1856_8"
1856,9,-0.008,"SanFrancisco","1856_9"
1856,10,-0.036,"SanFrancisco","1856_10"
1856,11,-0.02,"SanFrancisco","1856_11"
1856,12,-0.042,"SanFrancisco","1856_12"
1857,1,0.009,"SanFrancisco","1857_1"
1857,2,0.044,"SanFrancisco","1857_2"
1857,3,0.093,"SanFrancisco","1857_3"
1857,4,0.054,"SanFrancisco","1857_4"
1857,5,0.028,"SanFrancisco","1857_5"
1857,6,0.029,"SanFrancisco","1857_6"
1857,7,-0.088,"SanFrancisco","1857_7"
1857,8,-0.037,"SanFrancisco","1857_8"
1857,9,-0.022,"SanFrancisco","1857_9"
1857,10,-0.004,"SanFrancisco","1857_10"
1857,11,-0.049,"SanFrancisco","1857_11"
1857,12,-0.032,"SanFrancisco","1857_12"
1858,1,-0.045,"SanFrancisco","1858_1"
1858,2,-0.067,"SanFrancisco","1858_2"
1858,3,-0.129,"SanFrancisco","1858_3"
1858,4,-0.079,"SanFrancisco","1858_4"
1858,5,-0.026,"SanFrancisco","1858_5"
1858,6,0.027,"SanFrancisco","1858_6"
1858,7,-0.001,"SanFrancisco","1858_7"
1858,8,-0.005,"SanFrancisco","1858_8"
1858,9,-0.036,"SanFrancisco","1858_9"
1858,10,0.009,"SanFrancisco","1858_10"
1858,11,0.022,"SanFrancisco","1858_11"
1858,12,0.045,"SanFrancisco","1858_12"
1859,1,0.045,"SanFrancisco","1859_1"
1859,2,0.104,"SanFrancisco","1859_2"
1859,3,-0.03,"SanFrancisco","1859_3"
1859,4,0.01,"SanFrancisco","1859_4"
1859,5,0.039,"SanFrancisco","1859_5"
1859,6,0.034,"SanFrancisco","1859_6"
1859,7,-0.025,"SanFrancisco","1859_7"
1859,8,-0.062,"SanFrancisco","1859_8"
1859,9,-0.072,"SanFrancisco","1859_9"
1859,10,-0.005,"SanFrancisco","1859_10"
1859,11,-0.059,"SanFrancisco","1859_11"
1859,12,-0.036,"SanFrancisco","1859_12"
1860,1,-0.073,"SanFrancisco","1860_1"
1860,2,-0.08,"SanFrancisco","1860_2"
1860,3,-0.072,"SanFrancisco","1860_3"
1860,4,-0.044,"SanFrancisco","1860_4"
1860,5,-0.088,"SanFrancisco","1860_5"
1860,6,-0.011,"SanFrancisco","1860_6"
1860,7,-0.054,"SanFrancisco","1860_7"
1860,8,-0.064,"SanFrancisco","1860_8"
1860,9,-0.071,"SanFrancisco","1860_9"
1860,10,-0.105,"SanFrancisco","1860_10"
1860,11,-0.077,"SanFrancisco","1860_11"
1860,12,-0.017,"SanFrancisco","1860_12"
1861,1,-0.133,"SanFrancisco","1861_1"
1861,2,-0.125,"SanFrancisco","1861_2"
1861,3,-0.068,"SanFrancisco","1861_3"
1861,4,-0.08,"SanFrancisco","1861_4"
1861,5,-0.087,"SanFrancisco","1861_5"
1861,6,-0.092,"SanFrancisco","1861_6"
1861,7,-0.065,"SanFrancisco","1861_7"
1861,8,-0.097,"SanFrancisco","1861_8"
1861,9,-0.119,"SanFrancisco","1861_9"
1861,10,-0.111,"SanFrancisco","1861_10"
1861,11,-0.098,"SanFrancisco","1861_11"
1861,12,-0.067,"SanFrancisco","1861_12"
1862,1,0.17,"SanFrancisco","1862_1"
1862,2,0.019,"SanFrancisco","1862_2"
1862,3,-0.036,"SanFrancisco","1862_3"
1862,4,0.007,"SanFrancisco","1862_4"
1862,5,0.046,"SanFrancisco","1862_5"
1862,6,-0.025,"SanFrancisco","1862_6"
1862,7,0.015,"SanFrancisco","1862_7"
1862,8,0.026,"SanFrancisco","1862_8"
1862,9,-0.011,"SanFrancisco","1862_9"
1862,10,-0.034,"SanFrancisco","1862_10"
1862,11,-0.033,"SanFrancisco","1862_11"
1862,12,-0.039,"SanFrancisco","1862_12"
1863,1,-0.107,"SanFrancisco","1863_1"
1863,2,-0.106,"SanFrancisco","1863_2"
1863,3,-0.105,"SanFrancisco","1863_3"
1863,4,-0.041,"SanFrancisco","1863_4"
1863,5,-0.042,"SanFrancisco","1863_5"
1863,6,-0.045,"SanFrancisco","1863_6"
1863,7,-0.054,"SanFrancisco","1863_7"
1863,8,-0.064,"SanFrancisco","1863_8"
1863,9,-0.071,"SanFrancisco","1863_9"
1863,10,-0.051,"SanFrancisco","1863_10"
1863,11,-0.035,"SanFrancisco","1863_11"
1863,12,-0.102,"SanFrancisco","1863_12"
1864,1,-0.13,"SanFrancisco","1864_1"
1864,2,-0.086,"SanFrancisco","1864_2"
1864,3,-0.08,"SanFrancisco","1864_3"
1864,4,-0.052,"SanFrancisco","1864_4"
1864,5,0.093,"SanFrancisco","1864_5"
1864,6,-0.008,"SanFrancisco","1864_6"
1864,7,0.032,"SanFrancisco","1864_7"
1864,8,0.004,"SanFrancisco","1864_8"
1864,9,0.006,"SanFrancisco","1864_9"
1864,10,0.042,"SanFrancisco","1864_10"
1864,11,0.027,"SanFrancisco","1864_11"
1864,12,0.021,"SanFrancisco","1864_12"
1865,1,0.014,"SanFrancisco","1865_1"
1865,2,0.003,"SanFrancisco","1865_2"
1865,3,-0.167,"SanFrancisco","1865_3"
1865,4,-0.112,"SanFrancisco","1865_4"
1865,5,-0.034,"SanFrancisco","1865_5"
1865,6,-0.095,"SanFrancisco","1865_6"
1865,7,-0.073,"SanFrancisco","1865_7"
1865,8,-0.056,"SanFrancisco","1865_8"
1865,9,-0.063,"SanFrancisco","1865_9"
1865,10,-0.049,"SanFrancisco","1865_10"
1865,11,-0.045,"SanFrancisco","1865_11"
1865,12,-0.164,"SanFrancisco","1865_12"
1866,1,-0.033,"SanFrancisco","1866_1"
1866,2,0.013,"SanFrancisco","1866_2"
1866,3,0.065,"SanFrancisco","1866_3"
1866,4,0.029,"SanFrancisco","1866_4"
1866,5,0.031,"SanFrancisco","1866_5"
1866,6,-0.021,"SanFrancisco","1866_6"
1866,7,0.025,"SanFrancisco","1866_7"
1866,8,0.025,"SanFrancisco","1866_8"
1866,9,0.048,"SanFrancisco","1866_9"
1866,10,0.007,"SanFrancisco","1866_10"
1866,11,-0.023,"SanFrancisco","1866_11"
1866,12,0.063,"SanFrancisco","1866_12"
1867,1,0.032,"SanFrancisco","1867_1"
1867,2,-0.065,"SanFrancisco","1867_2"
1867,3,0.076,"SanFrancisco","1867_3"
1867,4,0.027,"SanFrancisco","1867_4"
1867,5,0.056,"SanFrancisco","1867_5"
1867,6,0.001,"SanFrancisco","1867_6"
1867,7,0.045,"SanFrancisco","1867_7"
1867,8,0.025,"SanFrancisco","1867_8"
1867,9,-0.018,"SanFrancisco","1867_9"
1867,10,-0.035,"SanFrancisco","1867_10"
1867,11,-0.009,"SanFrancisco","1867_11"
1867,12,0.091,"SanFrancisco","1867_12"
1868,1,0.13,"SanFrancisco","1868_1"
1868,2,0.098,"SanFrancisco","1868_2"
1868,3,0.055,"SanFrancisco","1868_3"
1868,4,0.031,"SanFrancisco","1868_4"
1868,5,0.075,"SanFrancisco","1868_5"
1868,6,0.015,"SanFrancisco","1868_6"
1868,7,0.07,"SanFrancisco","1868_7"
1868,8,0.071,"SanFrancisco","1868_8"
1868,9,0.075,"SanFrancisco","1868_9"
1868,10,0.043,"SanFrancisco","1868_10"
1868,11,0.077,"SanFrancisco","1868_11"
1868,12,0.052,"SanFrancisco","1868_12"
1869,1,0.04,"SanFrancisco","1869_1"
1869,2,0.077,"SanFrancisco","1869_2"
1869,3,0.028,"SanFrancisco","1869_3"
1869,4,0.008,"SanFrancisco","1869_4"
1869,5,0.018,"SanFrancisco","1869_5"
1869,6,0.031,"SanFrancisco","1869_6"
1869,7,0.031,"SanFrancisco","1869_7"
1869,8,0.063,"SanFrancisco","1869_8"
1869,9,0.021,"SanFrancisco","1869_9"
1869,10,0.053,"SanFrancisco","1869_10"
1869,11,-0.041,"SanFrancisco","1869_11"
1869,12,-0.032,"SanFrancisco","1869_12"
1870,1,-0.035,"SanFrancisco","1870_1"
1870,2,-0.01,"SanFrancisco","1870_2"
1870,3,-0.078,"SanFrancisco","1870_3"
1870,4,-0.055,"SanFrancisco","1870_4"
1870,5,-0.011,"SanFrancisco","1870_5"
1870,6,-0.023,"SanFrancisco","1870_6"
1870,7,0.038,"SanFrancisco","1870_7"
1870,8,0.058,"SanFrancisco","1870_8"
1870,9,0.016,"SanFrancisco","1870_9"
1870,10,0.023,"SanFrancisco","1870_10"
1870,11,-0.04,"SanFrancisco","1870_11"
1870,12,-0.041,"SanFrancisco","1870_12"
1871,1,-0.059,"SanFrancisco","1871_1"
1871,2,-0.027,"SanFrancisco","1871_2"
1871,3,-0.098,"SanFrancisco","1871_3"
1871,4,-0.033,"SanFrancisco","1871_4"
1871,5,-0.031,"SanFrancisco","1871_5"
1871,6,-0.016,"SanFrancisco","1871_6"
1871,7,0.011,"SanFrancisco","1871_7"
1871,8,-0.029,"SanFrancisco","1871_8"
1871,9,-0.045,"SanFrancisco","1871_9"
1871,10,-0.094,"SanFrancisco","1871_10"
1871,11,-0.042,"SanFrancisco","1871_11"
1871,12,0.028,"SanFrancisco","1871_12"
1872,1,0.069,"SanFrancisco","1872_1"
